timestamp,symbol,last,volume,bid,ask
2025-11-20 14:40:00+00:00,AAPL,273.9100036621094,338485,273.77304866027833,274.0469586639404
2025-11-20 14:40:00+00:00,MSFT,491.5849914550781,61187,491.3391989593506,491.83078395080565
2025-11-20 14:41:00+00:00,AAPL,273.8500061035156,299059,273.7130811004639,273.98693110656734
2025-11-20 14:41:00+00:00,MSFT,490.4910888671875,53612,490.24584332275396,490.73633441162104
2025-11-20 14:42:00+00:00,AAPL,273.6099853515625,114001,273.47318035888674,273.74679034423826
2025-11-20 14:42:00+00:00,MSFT,490.55499267578125,52677,490.3097151794434,490.8002701721191
2025-11-20 14:43:00+00:00,AAPL,274.2391052246094,175972,274.1019856719971,274.37622477722164
2025-11-20 14:43:00+00:00,MSFT,491.9700012207031,47235,491.7240162200928,492.21598622131347
2025-11-20 14:44:00+00:00,AAPL,274.8645935058594,218032,274.72716120910644,275.0020258026123
2025-11-20 14:44:00+00:00,MSFT,492.1099853515625,30897,491.86393035888676,492.35604034423824
2025-11-20 14:45:00+00:00,AAPL,274.8951110839844,297712,274.7576635284424,275.03255863952637
2025-11-20 14:45:00+00:00,MSFT,491.94000244140625,46302,491.6940324401856,492.1859724426269
2025-11-20 14:46:00+00:00,AAPL,274.9346008300781,162116,274.7971335296631,275.07206813049316
2025-11-20 14:46:00+00:00,MSFT,492.17999267578125,70023,491.9339026794434,492.4260826721191
2025-11-20 14:47:00+00:00,AAPL,275.2835998535156,152048,275.14595805358886,275.4212416534424
2025-11-20 14:47:00+00:00,MSFT,492.69500732421875,55527,492.44865982055666,492.94135482788084
2025-11-20 14:48:00+00:00,AAPL,275.3944091796875,148466,275.2567119750977,275.5321063842773
2025-11-20 14:48:00+00:00,MSFT,492.55999755859375,43304,492.3137175598145,492.806277557373
2025-11-20 14:49:00+00:00,AAPL,275.0450134277344,94649,274.9074909210205,275.18253593444825
2025-11-20 14:49:00+00:00,MSFT,492.0201110839844,56357,491.77410102844243,492.2661211395263
2025-11-20 14:50:00+00:00,AAPL,275.0450134277344,118493,274.9074909210205,275.18253593444825
2025-11-20 14:50:00+00:00,MSFT,491.5799865722656,44534,491.3341965789795,491.82577656555173
2025-11-20 14:51:00+00:00,AAPL,275.010009765625,88106,274.8725047607422,275.1475147705078
2025-11-20 14:51:00+00:00,MSFT,491.3699951171875,51964,491.12431011962894,491.61568011474606
2025-11-20 14:52:00+00:00,AAPL,274.9005126953125,106755,274.7630624389649,275.0379629516601
2025-11-20 14:52:00+00:00,MSFT,490.7900085449219,63301,490.54461354064944,491.0354035491943
2025-11-20 14:53:00+00:00,AAPL,274.94940185546875,95379,274.811927154541,275.0868765563965
2025-11-20 14:53:00+00:00,MSFT,491.25,35497,491.00437500000004,491.49562499999996
2025-11-20 14:54:00+00:00,AAPL,274.8175048828125,134799,274.6800961303711,274.9549136352539
2025-11-20 14:54:00+00:00,MSFT,491.1000061035156,29854,490.8544561004639,491.34555610656736
2025-11-20 14:55:00+00:00,AAPL,274.4700012207031,125797,274.33276622009276,274.6072362213135
2025-11-20 14:55:00+00:00,MSFT,491.402587890625,29621,491.1568865966797,491.6482891845703
2025-11-20 14:56:00+00:00,AAPL,274.46990966796875,115182,274.3326747131348,274.6071446228027
2025-11-20 14:56:00+00:00,MSFT,492.30999755859375,45020,492.0638425598145,492.556152557373
2025-11-20 14:57:00+00:00,AAPL,274.3299865722656,67522,274.19282157897953,274.4671515655517
2025-11-20 14:57:00+00:00,MSFT,492.5450134277344,36354,492.2987409210205,492.79128593444824
2025-11-20 14:58:00+00:00,AAPL,274.4798889160156,45899,274.34264897155765,274.6171288604736
2025-11-20 14:58:00+00:00,MSFT,492.67999267578125,35887,492.4336526794434,492.9263326721191
2025-11-20 14:59:00+00:00,AAPL,274.94000244140625,115299,274.8025324401856,275.0774724426269
2025-11-20 14:59:00+00:00,MSFT,492.92999267578125,45668,492.6835276794434,493.1764576721191
2025-11-20 15:00:00+00:00,AAPL,274.6199951171875,92764,274.4826851196289,274.7573051147461
2025-11-20 15:00:00+00:00,MSFT,493.42999267578125,61925,493.1832776794434,493.6767076721191
2025-11-20 15:01:00+00:00,AAPL,274.7799987792969,51517,274.6426087799072,274.91738877868653
2025-11-20 15:01:00+00:00,MSFT,492.9200134277344,49247,492.67355342102053,493.1664734344482
2025-11-20 15:02:00+00:00,AAPL,274.44000244140625,55857,274.3027824401856,274.5772224426269
2025-11-20 15:02:00+00:00,MSFT,492.94000244140625,40966,492.69353244018555,493.18647244262695
2025-11-20 15:03:00+00:00,AAPL,274.5002136230469,60550,274.36296351623537,274.6374637298584
2025-11-20 15:03:00+00:00,MSFT,492.9800109863281,66308,492.733520980835,493.22650099182124
2025-11-20 15:04:00+00:00,AAPL,274.3500061035156,50602,274.21283110046386,274.4871811065674
2025-11-20 15:04:00+00:00,MSFT,492.95001220703125,62060,492.70353720092777,493.19648721313473
2025-11-20 15:05:00+00:00,AAPL,274.24249267578125,78817,274.1053714294434,274.3796139221191
2025-11-20 15:05:00+00:00,MSFT,492.6499938964844,45229,492.40366889953617,492.8963188934326
2025-11-20 15:06:00+00:00,AAPL,274.04998779296875,61487,273.91296279907226,274.18701278686524
2025-11-20 15:06:00+00:00,MSFT,492.3500061035156,33455,492.1038311004639,492.59618110656737
2025-11-20 15:07:00+00:00,AAPL,273.7900085449219,60216,273.65311354064943,273.9269035491943
2025-11-20 15:07:00+00:00,MSFT,492.2699890136719,22901,492.02385401916507,492.5161240081787
2025-11-20 15:08:00+00:00,AAPL,273.83270263671875,71446,273.6957862854004,273.9696189880371
2025-11-20 15:08:00+00:00,MSFT,492.1000061035156,33493,491.8539561004639,492.34605610656735
2025-11-20 15:09:00+00:00,AAPL,273.885009765625,49500,273.7480672607422,274.0219522705078
2025-11-20 15:09:00+00:00,MSFT,491.81500244140625,27037,491.56909494018555,492.06090994262695
2025-11-20 15:10:00+00:00,AAPL,274.16009521484375,53139,274.02301516723634,274.29717526245116
2025-11-20 15:10:00+00:00,MSFT,492.1199951171875,34294,491.8739351196289,492.3660551147461
2025-11-20 15:11:00+00:00,AAPL,273.9150085449219,46949,273.7780510406494,274.05196604919433
2025-11-20 15:11:00+00:00,MSFT,491.6942138671875,25508,491.4483667602539,491.9400609741211
2025-11-20 15:12:00+00:00,AAPL,274.17999267578125,54677,274.0429026794434,274.3170826721191
2025-11-20 15:12:00+00:00,MSFT,491.625,44828,491.3791875,491.8708125
2025-11-20 15:13:00+00:00,AAPL,274.125,58601,273.9879375,274.2620625
2025-11-20 15:13:00+00:00,MSFT,492.2593078613281,33764,492.0131782073975,492.50543751525873
2025-11-20 15:14:00+00:00,AAPL,273.739990234375,50657,273.6031202392578,273.8768602294922
2025-11-20 15:14:00+00:00,MSFT,491.6300048828125,20115,491.38418988037114,491.87581988525386
2025-11-20 15:15:00+00:00,AAPL,273.4800109863281,105692,273.343270980835,273.6167509918213
2025-11-20 15:15:00+00:00,MSFT,491.8218078613281,20962,491.5758969573975,492.06771876525875
2025-11-20 15:16:00+00:00,AAPL,273.2799987792969,53313,273.14335877990726,273.4166387786865
2025-11-20 15:16:00+00:00,MSFT,491.8800048828125,24891,491.6340648803711,492.1259448852539
2025-11-20 15:17:00+00:00,AAPL,273.3500061035156,67129,273.2133311004639,273.48668110656735
2025-11-20 15:17:00+00:00,MSFT,492.06500244140625,29089,491.8189699401856,492.3110349426269
2025-11-20 15:18:00+00:00,AAPL,273.57000732421875,53044,273.43322232055664,273.70679232788086
2025-11-20 15:18:00+00:00,MSFT,492.2250061035156,27920,491.9788936004639,492.47111860656736
2025-11-20 15:19:00+00:00,AAPL,273.44500732421875,41230,273.30828482055665,273.58172982788085
2025-11-20 15:19:00+00:00,MSFT,492.2099914550781,16935,491.9638864593506,492.45609645080566
2025-11-20 15:20:00+00:00,AAPL,273.465087890625,56668,273.3283553466797,273.6018204345703
2025-11-20 15:20:00+00:00,MSFT,492.260009765625,22561,492.0138797607422,492.5061397705078
2025-11-20 15:21:00+00:00,AAPL,273.54998779296875,71655,273.41321279907226,273.68676278686524
2025-11-20 15:21:00+00:00,MSFT,491.9200134277344,25924,491.6740534210205,492.16597343444823
2025-11-20 15:22:00+00:00,AAPL,273.82501220703125,50746,273.68809970092775,273.96192471313475
2025-11-20 15:22:00+00:00,MSFT,492.4200134277344,18710,492.1738034210205,492.6662234344482
2025-11-20 15:23:00+00:00,AAPL,274.0899963378906,49483,273.9529513397217,274.22704133605953
2025-11-20 15:23:00+00:00,MSFT,492.5050048828125,35537,492.2587523803711,492.7512573852539
2025-11-20 15:24:00+00:00,AAPL,273.8900146484375,70059,273.7530696411133,274.0269596557617
2025-11-20 15:24:00+00:00,MSFT,492.67999267578125,40881,492.4336526794434,492.9263326721191
2025-11-20 15:25:00+00:00,AAPL,273.9599914550781,73299,273.8230114593506,274.09697145080565
2025-11-20 15:25:00+00:00,MSFT,492.6700134277344,41632,492.42367842102055,492.9163484344482
2025-11-20 15:26:00+00:00,AAPL,273.80999755859375,59371,273.67309255981445,273.94690255737305
2025-11-20 15:26:00+00:00,MSFT,492.9200134277344,45447,492.67355342102053,493.1664734344482
2025-11-20 15:27:00+00:00,AAPL,273.8999938964844,39354,273.76304389953617,274.0369438934326
2025-11-20 15:27:00+00:00,MSFT,492.9549865722656,16302,492.70850907897955,493.2014640655517
2025-11-20 15:28:00+00:00,AAPL,273.8699951171875,46672,273.73306011962893,274.00693011474607
2025-11-20 15:28:00+00:00,MSFT,493.0899963378906,21715,492.8434513397217,493.33654133605955
2025-11-20 15:29:00+00:00,AAPL,273.9049987792969,44573,273.76804627990725,274.0419512786865
2025-11-20 15:29:00+00:00,MSFT,492.80999755859375,35043,492.5635925598145,493.056402557373
2025-11-20 15:30:00+00:00,AAPL,273.82598876953125,50779,273.6890757751465,273.962901763916
2025-11-20 15:30:00+00:00,MSFT,492.6449890136719,41999,492.3986665191651,492.89131150817866
2025-11-20 15:31:00+00:00,AAPL,274.2491149902344,98435,274.1119904327393,274.3862395477295
2025-11-20 15:31:00+00:00,MSFT,492.4750061035156,21545,492.2287686004639,492.7212436065673
2025-11-20 15:32:00+00:00,AAPL,274.3299865722656,39747,274.19282157897953,274.4671515655517
2025-11-20 15:32:00+00:00,MSFT,492.29998779296875,39219,492.0538377990723,492.5461377868652
2025-11-20 15:33:00+00:00,AAPL,274.2650146484375,84230,274.1278821411133,274.4021471557617
2025-11-20 15:33:00+00:00,MSFT,491.8550109863281,32321,491.609083480835,492.10093849182124
2025-11-20 15:34:00+00:00,AAPL,274.3164978027344,73190,274.179339553833,274.45365605163573
2025-11-20 15:34:00+00:00,MSFT,491.8699951171875,20417,491.62406011962895,492.11593011474605
2025-11-20 15:35:00+00:00,AAPL,274.45001220703125,40962,274.31278720092774,274.58723721313476
2025-11-20 15:35:00+00:00,MSFT,491.7251892089844,35233,491.4793266143799,491.97105180358886
2025-11-20 15:36:00+00:00,AAPL,274.44000244140625,39429,274.3027824401856,274.5772224426269
2025-11-20 15:36:00+00:00,MSFT,492.4200134277344,17874,492.1738034210205,492.6662234344482
2025-11-20 15:37:00+00:00,AAPL,274.5950012207031,72212,274.4577037200928,274.73229872131344
2025-11-20 15:37:00+00:00,MSFT,492.8550109863281,47818,492.60858348083497,493.1014384918213
2025-11-20 15:38:00+00:00,AAPL,274.4800109863281,38685,274.342770980835,274.61725099182127
2025-11-20 15:38:00+00:00,MSFT,492.5,39828,492.25375,492.74625
2025-11-20 15:39:00+00:00,AAPL,274.44000244140625,34972,274.3027824401856,274.5772224426269
2025-11-20 15:39:00+00:00,MSFT,492.635009765625,28322,492.38869226074223,492.88132727050777
2025-11-20 15:40:00+00:00,AAPL,274.58929443359375,44482,274.451999786377,274.7265890808105
2025-11-20 15:40:00+00:00,MSFT,492.9100036621094,38117,492.66354866027837,493.1564586639404
2025-11-20 15:41:00+00:00,AAPL,274.2449951171875,51888,274.10787261962895,274.38211761474605
2025-11-20 15:41:00+00:00,MSFT,492.739990234375,14957,492.49362023925784,492.98636022949216
2025-11-20 15:42:00+00:00,AAPL,274.0899963378906,42339,273.9529513397217,274.22704133605953
2025-11-20 15:42:00+00:00,MSFT,492.8800048828125,18389,492.6335648803711,493.1264448852539
2025-11-20 15:43:00+00:00,AAPL,274.07000732421875,31325,273.93297232055664,274.20704232788086
2025-11-20 15:43:00+00:00,MSFT,493.0450134277344,25765,492.7984909210205,493.29153593444823
2025-11-20 15:44:00+00:00,AAPL,274.1202087402344,33857,273.98314863586427,274.2572688446045
2025-11-20 15:44:00+00:00,MSFT,493.05999755859375,36887,492.81346755981446,493.30652755737304
2025-11-20 15:45:00+00:00,AAPL,274.2699890136719,30971,274.13285401916505,274.4071240081787
2025-11-20 15:45:00+00:00,MSFT,492.8052062988281,23107,492.55880369567876,493.0516089019775
2025-11-20 15:46:00+00:00,AAPL,273.6300048828125,39830,273.4931898803711,273.7668198852539
2025-11-20 15:46:00+00:00,MSFT,492.5199890136719,24026,492.27372901916505,492.7662490081787
2025-11-20 15:47:00+00:00,AAPL,273.75,35729,273.613125,273.886875
2025-11-20 15:47:00+00:00,MSFT,492.3500061035156,16316,492.1038311004639,492.59618110656737
2025-11-20 15:48:00+00:00,AAPL,273.510009765625,67445,273.3732547607422,273.6467647705078
2025-11-20 15:48:00+00:00,MSFT,491.7250061035156,24380,491.4791436004639,491.97086860656736
2025-11-20 15:49:00+00:00,AAPL,273.5799865722656,37470,273.4431965789795,273.71677656555175
2025-11-20 15:49:00+00:00,MSFT,491.7300109863281,31324,491.48414598083497,491.9758759918213
2025-11-20 15:50:00+00:00,AAPL,273.5329895019531,47430,273.39622300720214,273.6697559967041
2025-11-20 15:50:00+00:00,MSFT,491.6199951171875,28172,491.3741851196289,491.8658051147461
2025-11-20 15:51:00+00:00,AAPL,273.3699951171875,39673,273.2333101196289,273.5066801147461
2025-11-20 15:51:00+00:00,MSFT,491.4200134277344,22669,491.1743034210205,491.66572343444824
2025-11-20 15:52:00+00:00,AAPL,273.5299987792969,54726,273.39323377990723,273.6667637786865
2025-11-20 15:52:00+00:00,MSFT,491.239990234375,26562,490.9943702392578,491.4856102294922
2025-11-20 15:53:00+00:00,AAPL,273.4100036621094,38703,273.27329866027833,273.5467086639404
2025-11-20 15:53:00+00:00,MSFT,491.42999267578125,18104,491.18427767944337,491.67570767211913
2025-11-20 15:54:00+00:00,AAPL,273.3500061035156,26495,273.2133311004639,273.48668110656735
2025-11-20 15:54:00+00:00,MSFT,491.2744140625,20965,491.0287768554688,491.5200512695312
2025-11-20 15:55:00+00:00,AAPL,273.3999938964844,46043,273.26329389953617,273.5366938934326
2025-11-20 15:55:00+00:00,MSFT,490.9200134277344,33277,490.67455342102056,491.1654734344482
2025-11-20 15:56:00+00:00,AAPL,273.38360595703125,51902,273.2469141540528,273.5202977600097
2025-11-20 15:56:00+00:00,MSFT,490.93499755859375,26811,490.6895300598145,491.180465057373
2025-11-20 15:57:00+00:00,AAPL,273.6050109863281,50513,273.46820848083496,273.7418134918213
2025-11-20 15:57:00+00:00,MSFT,491.0899963378906,24854,490.84445133972173,491.3355413360595
2025-11-20 15:58:00+00:00,AAPL,273.4700012207031,28857,273.3332662200928,273.60673622131344
2025-11-20 15:58:00+00:00,MSFT,490.6300048828125,17251,490.3846898803711,490.8753198852539
2025-11-20 15:59:00+00:00,AAPL,273.5400085449219,45696,273.40323854064945,273.6767785491943
2025-11-20 15:59:00+00:00,MSFT,490.7200012207031,20969,490.4746412200928,490.96536122131346
2025-11-20 16:00:00+00:00,AAPL,273.2970886230469,37029,273.16044007873535,273.4337371673584
2025-11-20 16:00:00+00:00,MSFT,490.30499267578125,61906,490.05984017944337,490.55014517211913
2025-11-20 16:01:00+00:00,AAPL,273.1499938964844,36352,273.01341889953613,273.2865688934326
2025-11-20 16:01:00+00:00,MSFT,490.4901123046875,22286,490.2448672485352,490.7353573608398
2025-11-20 16:02:00+00:00,AAPL,273.3909912109375,31387,273.25429571533203,273.52768670654297
2025-11-20 16:02:00+00:00,MSFT,490.4100036621094,16430,490.16479866027834,490.6552086639404
2025-11-20 16:03:00+00:00,AAPL,273.17999267578125,56459,273.0434026794434,273.3165826721191
2025-11-20 16:03:00+00:00,MSFT,490.0899963378906,28296,489.8449513397217,490.33504133605953
2025-11-20 16:04:00+00:00,AAPL,272.989990234375,61243,272.8534952392578,273.1264852294922
2025-11-20 16:04:00+00:00,MSFT,489.9100036621094,35461,489.66504866027833,490.1549586639404
2025-11-20 16:05:00+00:00,AAPL,272.9750061035156,48373,272.8385186004639,273.11149360656736
2025-11-20 16:05:00+00:00,MSFT,489.7799987792969,28357,489.53510877990726,490.0248887786865
2025-11-20 16:06:00+00:00,AAPL,273.06170654296875,36892,272.92517568969726,273.19823739624024
2025-11-20 16:06:00+00:00,MSFT,489.69000244140625,56037,489.4451574401856,489.9348474426269
2025-11-20 16:07:00+00:00,AAPL,272.8500061035156,40611,272.7135811004639,272.98643110656735
2025-11-20 16:07:00+00:00,MSFT,489.5400085449219,33735,489.29523854064945,489.7847785491943
2025-11-20 16:08:00+00:00,AAPL,272.75,36523,272.613625,272.886375
2025-11-20 16:08:00+00:00,MSFT,489.29998779296875,20796,489.0553377990723,489.5446377868652
2025-11-20 16:09:00+00:00,AAPL,272.7900085449219,34570,272.6536135406494,272.92640354919433
2025-11-20 16:09:00+00:00,MSFT,489.1449890136719,38351,488.90041651916505,489.3895615081787
2025-11-20 16:10:00+00:00,AAPL,272.82501220703125,53371,272.68859970092774,272.96142471313476
2025-11-20 16:10:00+00:00,MSFT,488.92999267578125,45239,488.6855276794434,489.1744576721191
2025-11-20 16:11:00+00:00,AAPL,272.9200134277344,24056,272.78355342102054,273.0564734344482
2025-11-20 16:11:00+00:00,MSFT,489.3699951171875,19208,489.1253101196289,489.6146801147461
2025-11-20 16:12:00+00:00,AAPL,272.590087890625,33609,272.4537928466797,272.7263829345703
2025-11-20 16:12:00+00:00,MSFT,488.3800048828125,50001,488.13581488037113,488.62419488525387
2025-11-20 16:13:00+00:00,AAPL,272.6700134277344,39935,272.5336784210205,272.80634843444824
2025-11-20 16:13:00+00:00,MSFT,488.7200012207031,30436,488.4756412200928,488.9643612213134
2025-11-20 16:14:00+00:00,AAPL,272.4700012207031,38656,272.3337662200928,272.60623622131345
2025-11-20 16:14:00+00:00,MSFT,487.8890075683594,43634,487.6450630645752,488.13295207214355
2025-11-20 16:15:00+00:00,AAPL,272.340087890625,62424,272.2039178466797,272.4762579345703
2025-11-20 16:15:00+00:00,MSFT,487.6369934082031,34697,487.39317491149905,487.8808119049072
2025-11-20 16:16:00+00:00,AAPL,272.2749938964844,70937,272.13885639953617,272.4111313934326
2025-11-20 16:16:00+00:00,MSFT,487.3837890625,56002,487.1400971679688,487.6274809570312
2025-11-20 16:17:00+00:00,AAPL,272.3070983886719,47395,272.17094483947756,272.4432519378662
2025-11-20 16:17:00+00:00,MSFT,487.1099853515625,55291,486.86643035888676,487.35354034423824
2025-11-20 16:18:00+00:00,AAPL,272.1000061035156,48459,271.96395610046386,272.2360561065674
2025-11-20 16:18:00+00:00,MSFT,486.94000244140625,55544,486.6965324401856,487.1834724426269
2025-11-20 16:19:00+00:00,AAPL,272.1099853515625,54587,271.9739303588867,272.2460403442383
2025-11-20 16:19:00+00:00,MSFT,486.79998779296875,24296,486.5565877990723,487.0433877868652
2025-11-20 16:20:00+00:00,AAPL,272.07000732421875,36400,271.9339723205567,272.2060423278808
2025-11-20 16:20:00+00:00,MSFT,486.87908935546875,22987,486.63564981079105,487.12252890014645
2025-11-20 16:21:00+00:00,AAPL,272.13958740234375,40621,272.0035176086426,272.2756571960449
2025-11-20 16:21:00+00:00,MSFT,487.0309143066406,35381,486.7873988494873,487.27442976379393
2025-11-20 16:22:00+00:00,AAPL,272.0,56742,271.86400000000003,272.13599999999997
2025-11-20 16:22:00+00:00,MSFT,486.6419982910156,40047,486.3986772918702,486.8853192901611
2025-11-20 16:23:00+00:00,AAPL,271.8999938964844,44612,271.76404389953615,272.0359438934326
2025-11-20 16:23:00+00:00,MSFT,486.5972900390625,32719,486.353991394043,486.840588684082
2025-11-20 16:24:00+00:00,AAPL,271.94000244140625,44624,271.80403244018555,272.07597244262695
2025-11-20 16:24:00+00:00,MSFT,486.760009765625,24649,486.5166297607422,487.0033897705078
2025-11-20 16:25:00+00:00,AAPL,272.3399963378906,105601,272.2038263397217,272.4761663360596
2025-11-20 16:25:00+00:00,MSFT,486.739990234375,78611,486.4966202392578,486.9833602294922
2025-11-20 16:26:00+00:00,AAPL,272.19000244140625,58013,272.0539074401856,272.3260974426269
2025-11-20 16:26:00+00:00,MSFT,486.9432067871094,42539,486.69973518371586,487.1866783905029
2025-11-20 16:27:00+00:00,AAPL,272.37750244140625,45529,272.24131369018556,272.51369119262694
2025-11-20 16:27:00+00:00,MSFT,487.7799987792969,43457,487.53610877990724,488.0238887786865
2025-11-20 16:28:00+00:00,AAPL,272.1700134277344,52872,272.0339284210205,272.30609843444824
2025-11-20 16:28:00+00:00,MSFT,487.2900085449219,35396,487.04636354064945,487.5336535491943
2025-11-20 16:29:00+00:00,AAPL,271.7799987792969,61028,271.64410877990724,271.9158887786865
2025-11-20 16:29:00+00:00,MSFT,486.6700134277344,37827,486.42667842102054,486.9133484344482
2025-11-20 16:30:00+00:00,AAPL,271.7099914550781,52624,271.5741364593506,271.84584645080565
2025-11-20 16:30:00+00:00,MSFT,486.9800109863281,26917,486.736520980835,487.22350099182125
2025-11-20 16:31:00+00:00,AAPL,271.3299865722656,57172,271.1943215789795,271.46565156555175
2025-11-20 16:31:00+00:00,MSFT,486.67498779296875,28810,486.4316502990723,486.9183252868652
2025-11-20 16:32:00+00:00,AAPL,271.3699951171875,54288,271.2343101196289,271.5056801147461
2025-11-20 16:32:00+00:00,MSFT,486.5343017578125,22411,486.29103460693364,486.77756890869136
2025-11-20 16:33:00+00:00,AAPL,271.4599914550781,34722,271.3242614593506,271.5957214508056
2025-11-20 16:33:00+00:00,MSFT,486.875,25201,486.63156250000003,487.11843749999997
2025-11-20 16:34:00+00:00,AAPL,271.25,51614,271.114375,271.385625
2025-11-20 16:34:00+00:00,MSFT,486.7149963378906,22124,486.4716388397217,486.95835383605953
2025-11-20 16:35:00+00:00,AAPL,271.07501220703125,71993,270.93947470092775,271.21054971313475
2025-11-20 16:35:00+00:00,MSFT,486.2900085449219,31375,486.04686354064944,486.5331535491943
2025-11-20 16:36:00+00:00,AAPL,271.1899108886719,62558,271.05431593322754,271.3255058441162
2025-11-20 16:36:00+00:00,MSFT,486.385009765625,24309,486.1418172607422,486.6282022705078
2025-11-20 16:37:00+00:00,AAPL,271.1610107421875,41633,271.0254302368164,271.2965912475586
2025-11-20 16:37:00+00:00,MSFT,486.2699890136719,18978,486.02685401916506,486.5131240081787
2025-11-20 16:38:00+00:00,AAPL,271.0199890136719,64219,270.88447901916504,271.1554990081787
2025-11-20 16:38:00+00:00,MSFT,485.5299987792969,29075,485.28723377990724,485.7727637786865
2025-11-20 16:39:00+00:00,AAPL,271.3299865722656,54186,271.1943215789795,271.46565156555175
2025-11-20 16:39:00+00:00,MSFT,486.2049865722656,28407,485.9618840789795,486.44808906555176
2025-11-20 16:40:00+00:00,AAPL,271.010009765625,50353,270.8745047607422,271.1455147705078
2025-11-20 16:40:00+00:00,MSFT,485.3699951171875,24242,485.12731011962893,485.61268011474607
2025-11-20 16:41:00+00:00,AAPL,270.9999084472656,46464,270.864408493042,271.13540840148926
2025-11-20 16:41:00+00:00,MSFT,485.45001220703125,25909,485.20728720092774,485.69273721313476
2025-11-20 16:42:00+00:00,AAPL,270.8599853515625,48828,270.72455535888673,270.99541534423827
2025-11-20 16:42:00+00:00,MSFT,485.360107421875,32122,485.1174273681641,485.6027874755859
2025-11-20 16:43:00+00:00,AAPL,271.19000244140625,58828,271.05440744018557,271.32559744262693
2025-11-20 16:43:00+00:00,MSFT,486.0400085449219,27388,485.79698854064947,486.2830285491943
2025-11-20 16:44:00+00:00,AAPL,270.7950134277344,45060,270.65961592102053,270.9304109344482
2025-11-20 16:44:00+00:00,MSFT,485.3999938964844,14760,485.15729389953617,485.6426938934326
2025-11-20 16:45:00+00:00,AAPL,270.8599853515625,38172,270.72455535888673,270.99541534423827
2025-11-20 16:45:00+00:00,MSFT,485.54998779296875,28516,485.3072127990723,485.7927627868652
2025-11-20 16:46:00+00:00,AAPL,270.6499938964844,41203,270.51466889953616,270.7853188934326
2025-11-20 16:46:00+00:00,MSFT,485.32501220703125,18925,485.08234970092775,485.56767471313475
2025-11-20 16:47:00+00:00,AAPL,270.6099853515625,108333,270.47468035888676,270.74529034423824
2025-11-20 16:47:00+00:00,MSFT,485.4100036621094,24522,485.16729866027833,485.6527086639404
2025-11-20 16:48:00+00:00,AAPL,270.8096008300781,34343,270.6741960296631,270.94500563049314
2025-11-20 16:48:00+00:00,MSFT,485.7799987792969,17147,485.53710877990727,486.0228887786865
2025-11-20 16:49:00+00:00,AAPL,270.6099853515625,39388,270.47468035888676,270.74529034423824
2025-11-20 16:49:00+00:00,MSFT,485.340087890625,22494,485.0974178466797,485.5827579345703
2025-11-20 16:50:00+00:00,AAPL,270.67999267578125,30798,270.5446526794434,270.8153326721191
2025-11-20 16:50:00+00:00,MSFT,485.45001220703125,17685,485.20728720092774,485.69273721313476
2025-11-20 16:51:00+00:00,AAPL,271.08990478515625,66315,270.9543598327637,271.2254497375488
2025-11-20 16:51:00+00:00,MSFT,485.8500061035156,54797,485.6070811004639,486.09293110656733
2025-11-20 16:52:00+00:00,AAPL,270.75299072265625,61094,270.61761422729495,270.88836721801755
2025-11-20 16:52:00+00:00,MSFT,484.69000244140625,24118,484.4476574401856,484.9323474426269
2025-11-20 16:53:00+00:00,AAPL,270.6600036621094,35266,270.5246736602783,270.7953336639404
